X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y1
1546.875,14827.1604938272,0.006400936,0.51798833819242,5.98347107438017,3.86804733727811,217.318339100346,114.695290858726,252.287334593573,76338.8822829964,0.586899063475546,0.205441928414901,9.54223676383105,222.201189832342,352.777274784971,519.594161623353,0.725314564780236,4.74498790647675,2.74827355758521,1.35689347351716,2.37352223681741,0.325620894087486,1.92807228915663,45.0449438202247,414.123711340206,39.8118811881188,783.398058252427,376.355140186916,14.9449541284404,35.6902654867257,6.33622047244094,6.14580152671756,5.88102189781022,5.7978417266187,54.6174496644295,5.34503311258278,5.14458598726115,4.95889570552147,50.5089820359281,4.73179190751445,45.2458100558659,4475.69060773481,4.24659685863874,2131.08808290155,4120.30456852792,8.3391959798995,3.85355450236967,1825.78475336323,7.69603524229075,3.55851528384279,6.99828326180258,36.7991631799163,179.336099585062,38.6852589641434,169.416342412451,67.7946768060837,15.2211895910781,154.649446494465,359.927797833935,64092.5266903915,297.031802120141,2.74491467576792,2.67980456026059,2.64662379421222,0.0131517571884984,267.318611987382,256.858006042296,0.512908011869436,4.76484149855908,47.3868194842407,0.000230495750708215,126.963788300836,0.0225803814713896,44.4664879356568,4.37941952506596,0.0216788511749347,0.645519
8546.875,1057.61316872428,0.026400736,0.659416909620991,6.52892561983471,5.39881656804734,234.671280276817,140.747922437673,273.156899810964,79752.6753864447,0.618834547346514,0.231117604090577,9.77394408090422,226.852352623039,363.309189678588,538.084727661089,0.758873886814134,4.98925020155872,2.88260191579416,1.49633009323547,2.64064552448865,0.449671526998878,1.95204819277108,45.5955056179775,419.175257731959,40.2970297029703,792.815533980582,380.934579439252,15.1192660550459,36.1238938053097,6.41417322834646,6.22137404580153,5.95328467153285,5.86906474820144,55.2751677852349,5.41059602649007,5.20764331210191,5.01963190184049,51.0778443113772,4.78843930635838,45.7988826815643,4530.38674033149,4.29842931937173,2156.47668393782,4170.55837563452,8.43718592964824,3.90047393364929,1847.98206278027,7.77973568281938,3.60174672489083,7.08326180257511,37.1966527196653,181.327800829876,39.0438247011952,171.284046692607,68.5171102661597,15.4052044609665,156.457564575646,363.176895306859,64768.6832740213,300.494699646643,2.77897610921502,2.71205211726384,2.67845659163987,0.0133099041533546,270.410094637224,259.818731117825,0.518694362017804,4.82190201729107,47.9541547277937,0.000233314447592068,128.300835654596,0.022850136239782,44.9973190348525,4.43166226912929,0.0219373368146214,0.664961
5046.875,5724.27983539095,0.046400536,0.800845481049563,7.07438016528926,6.92958579881657,252.024221453287,166.80055401662,294.026465028355,83166.468489893,0.650770031217482,0.256793279766253,0.511302795954789,231.503515413737,373.841104572205,556.575293698825,0.792433208848032,5.23351249664069,3.01693027400312,1.63576671295378,2.90776881215988,0.573722159910271,1.97602409638554,46.1460674157303,424.226804123711,40.7821782178218,802.233009708738,385.514018691589,15.2935779816514,36.5575221238938,6.49212598425197,6.29694656488549,6.02554744525547,5.94028776978417,55.9328859060403,5.47615894039735,5.27070063694268,5.08036809815951,51.6467065868264,4.84508670520231,46.3519553072626,4585.08287292818,4.35026178010471,2181.86528497409,4220.81218274112,8.53517587939698,3.94739336492891,1870.17937219731,7.86343612334802,3.64497816593886,7.16824034334764,37.5941422594142,183.319502074689,39.402390438247,173.151750972763,69.2395437262358,15.589219330855,158.265682656827,366.425992779783,65444.8398576512,303.957597173145,2.81303754266212,2.7442996742671,2.71028938906752,0.0134680511182109,273.501577287066,262.779456193353,0.524480712166172,4.87896253602305,48.5214899713467,0.000236133144475921,129.637883008357,0.0231198910081744,45.5281501340483,4.48390501319261,0.0221958224543081,0.570726
12046.875,10390.9465020576,0.066400336,0.942274052478134,7.6198347107438,8.4603550295858,269.377162629758,192.853185595568,314.896030245747,86580.2615933412,0.682705515088449,0.282468955441928,0.74301011302796,236.154678204435,384.373019465822,575.065859736561,0.825992530881931,5.47777479172265,3.15125863221207,1.77520333267209,3.17489209983111,0.697772792821663,0.0102888663086079,46.6966292134831,429.278350515464,41.2673267326733,811.650485436893,390.093457943925,15.4678899082569,36.9911504424779,6.57007874015748,6.37251908396946,6.0978102189781,6.01151079136691,56.5906040268456,5.54172185430464,5.33375796178344,5.14110429447853,52.2155688622755,4.90173410404624,46.9050279329609,4639.77900552486,4.4020942408377,2207.25388601036,4271.06598984772,8.63316582914573,3.99431279620853,1892.37668161435,7.94713656387665,3.6882096069869,7.25321888412017,37.9916317991632,185.311203319502,39.7609561752988,175.019455252918,69.9619771863118,15.7732342007435,160.073800738007,369.675090252708,66120.9964412811,307.420494699647,2.84709897610922,2.77654723127036,2.74212218649518,0.0136261980830671,276.593059936909,265.740181268882,0.53026706231454,4.93602305475504,49.0888252148997,0.000238951841359773,130.974930362117,0.0233896457765668,46.058981233244,4.53614775725594,0.0224543080939948,0.745214
3296.875,2613.16872427984,0.086400136,0.113906705539359,8.16528925619835,9.99112426035503,286.730103806228,218.905817174515,335.765595463138,89994.0546967895,0.714640998959417,0.308144631117604,0.97471743010113,240.805840995133,394.904934359439,593.556425774297,0.859551852915829,5.72203708680462,3.28558699042103,1.9146399523904,3.44201538750235,0.821823425733056,0.0342647699230658,47.247191011236,434.329896907216,41.7524752475247,821.067961165048,394.672897196262,15.6422018348624,37.424778761062,6.64803149606299,6.44809160305343,6.17007299270073,6.08273381294964,57.248322147651,5.60728476821192,5.3968152866242,5.20184049079755,52.7844311377246,4.95838150289017,47.4581005586592,4694.47513812155,4.45392670157068,2232.64248704663,4321.31979695431,8.73115577889447,4.04123222748815,1914.57399103139,8.03083700440529,3.73144104803493,7.3381974248927,38.3891213389121,187.302904564315,40.1195219123506,176.887159533074,70.6844106463878,15.957249070632,161.881918819188,372.924187725632,66797.153024911,310.883392226148,2.88116040955631,2.80879478827362,2.77395498392283,0.0137843450479233,279.684542586751,268.700906344411,0.536053412462908,4.99308357348703,49.6561604584527,0.000241770538243626,132.311977715877,0.0236594005449591,46.5898123324397,4.58839050131926,0.0227127937336815,0.685721
10296.875,7279.8353909465,0.010400896,0.25533527696793,8.71074380165289,11.5218934911243,10.1038062283737,244.958448753463,356.635160680529,93407.8478002378,0.746576482830385,0.33382030679328,1.2064247471743,245.45700378583,405.436849253056,612.046991812033,0.893111174949727,5.96629938188659,3.41991534862998,2.05407657210871,3.70913867517358,0.945874058644448,0.0582406735375236,47.7977528089888,439.381443298969,42.2376237623762,830.485436893204,399.252336448598,15.8165137614679,37.858407079646,6.7259842519685,6.5236641221374,6.24233576642336,6.15395683453237,57.9060402684564,5.6728476821192,5.45987261146497,5.26257668711656,53.3532934131737,5.0150289017341,48.0111731843575,4749.17127071823,4.50575916230367,2258.0310880829,4371.57360406091,8.82914572864322,4.08815165876777,1936.77130044843,8.11453744493392,3.77467248908297,7.42317596566524,38.7866108786611,189.294605809129,40.4780876494024,178.75486381323,71.4068441064639,16.1412639405204,163.690036900369,376.173285198556,67473.3096085409,314.34628975265,2.91522184300341,2.84104234527687,2.80578778135048,0.0139424920127796,282.776025236593,271.66163141994,0.541839762611276,5.05014409221902,50.2234957020057,0.000244589235127479,133.649025069638,0.0239291553133515,47.1206434316354,4.64063324538259,0.0229712793733681,0.848138
6796.875,11946.5020576132,0.030400696,0.396763848396501,9.25619834710744,13.0526627218935,27.4567474048443,271.01108033241,377.504725897921,96821.6409036861,0.778511966701353,0.359495982468955,1.43813206424747,50.2163331530557,415.968764146673,630.537557849769,0.926670496983625,6.21056167696856,3.55424370683894,2.19351319182702,3.97626196284481,1.06992469155584,0.0822165771519814,48.3483146067416,444.432989690722,42.7227722772277,839.902912621359,403.831775700935,15.9908256880734,38.2920353982301,6.80393700787402,6.59923664122137,6.31459854014598,6.22517985611511,58.5637583892617,5.73841059602649,5.52292993630573,5.32331288343558,53.9221556886228,5.07167630057803,48.5642458100559,4803.86740331492,4.55759162303665,2283.41968911917,4421.82741116751,8.92713567839196,4.13507109004739,1958.96860986547,8.19823788546256,3.817903930131,7.50815450643777,39.18410041841,191.286307053942,40.8366533864542,180.622568093385,72.1292775665399,16.3252788104089,165.49815498155,379.42238267148,68149.4661921708,317.809187279152,2.94928327645051,2.87328990228013,2.83762057877814,0.0141006389776358,285.867507886435,274.622356495468,0.547626112759644,5.10720461095101,50.7908309455587,0.000247407932011331,134.986072423398,0.0241989100817439,47.6514745308311,4.69287598944591,0.0232297650130548,0.711313
13796.875,4168.72427983539,0.050400496,0.538192419825073,9.80165289256198,14.5834319526627,44.8096885813149,297.063711911357,398.374291115312,1353.15101070155,0.81044745057232,0.385171658144631,1.66983938132064,54.8674959437534,426.50067904029,649.028123887504,0.960229819017524,6.45482397205052,3.68857206504789,2.33294981154533,4.24338525051604,1.19397532446723,0.106192480766439,48.8988764044944,449.484536082474,43.2079207920792,849.320388349514,408.411214953271,16.1651376146789,38.7256637168142,6.88188976377953,6.67480916030534,6.38686131386861,6.29640287769784,59.2214765100671,5.80397350993377,5.5859872611465,5.3840490797546,54.4910179640719,5.12832369942197,49.1173184357542,4858.5635359116,4.60942408376963,2308.80829015544,4472.08121827411,9.0251256281407,4.18199052132701,1981.16591928251,8.28193832599119,3.86113537117904,7.5931330472103,39.581589958159,193.278008298755,41.195219123506,182.490272373541,72.851711026616,16.5092936802974,167.306273062731,382.671480144404,68825.6227758007,321.272084805654,2.98334470989761,2.90553745928339,2.86945337620579,0.014258785942492,288.958990536278,277.583081570997,0.553412462908012,5.164265129683,51.3581661891117,0.000250226628895184,136.323119777159,0.0244686648501362,48.1823056300268,4.74511873350924,0.0234882506527415,0.781973
2421.875,8835.39094650206,0.070400296,0.679620991253644,4.39669421487603,16.114201183432,62.1626297577855,323.116343490305,419.243856332703,4766.94411414982,0.842382934443288,0.410847333820307,1.90154669839381,59.5186587344511,437.032593933907,667.51868992524,0.993789141051422,6.69908626713249,3.82290042325685,2.47238643126364,4.51050853818728,1.31802595737863,0.130168384380897,49.4494382022472,454.536082474227,43.6930693069307,858.73786407767,412.990654205607,16.3394495412844,39.1592920353982,6.95984251968504,6.75038167938931,6.45912408759124,6.36762589928058,59.8791946308725,5.86953642384106,5.64904458598726,5.44478527607362,55.059880239521,5.1849710982659,49.6703910614525,4913.25966850829,4.66125654450262,2334.19689119171,4522.33502538071,9.12311557788945,4.22890995260664,2003.36322869955,8.36563876651982,3.90436681222707,7.67811158798283,39.9790794979079,195.269709543568,41.5537848605578,184.357976653697,73.574144486692,16.6933085501859,169.114391143911,385.920577617329,69501.7793594306,324.734982332155,3.01740614334471,2.93778501628665,2.90128617363344,0.0144169329073482,292.05047318612,280.543806646526,0.55919881305638,5.22132564841499,51.9255014326648,0.000253045325779037,137.660167130919,0.0247384196185286,48.7131367292225,4.79736147757256,0.0237467362924282,0.420975
9421.875,13502.0576131687,0.090400096,0.821049562682216,4.94214876033058,17.6449704142012,79.515570934256,349.168975069252,440.113421550095,8180.7372175981,0.874318418314256,0.436523009495982,2.13325401546698,64.1698215251487,447.564508827524,686.009255962976,1.02734846308532,6.94334856221446,3.95722878146581,2.61182305098195,4.77763182585851,1.44207659029002,0.154144287995355,1.0061860876152,459.587628865979,44.1782178217822,868.155339805825,417.570093457944,16.5137614678899,39.5929203539823,7.03779527559055,6.82595419847328,6.53138686131387,6.43884892086331,60.5369127516779,5.93509933774834,5.71210191082803,5.50552147239264,55.6287425149701,5.24161849710983,50.2234636871508,4967.95580110497,4.7130890052356,2359.58549222798,4572.58883248731,9.22110552763819,4.27582938388626,2025.56053811659,8.44933920704846,3.94759825327511,7.76309012875537,40.3765690376569,197.261410788382,41.9123505976096,186.225680933852,74.2965779467681,16.8773234200744,170.922509225092,389.169675090253,70177.9359430605,328.197879858657,3.05146757679181,2.9700325732899,2.93311897106109,0.0145750798722045,295.141955835962,283.504531722054,0.564985163204748,5.27838616714697,52.4928366762178,0.00025586402266289,138.99721448468,0.025008174386921,49.2439678284182,4.84960422163588,0.0240052219321149,0.556224
5921.875,1576.1316872428,0.014400856,0.962478134110787,5.48760330578512,19.1757396449704,96.8685121107266,375.221606648199,460.982986767486,11594.5303210464,0.906253902185224,0.462198685171658,2.36496133254015,68.8209843158464,458.096423721141,704.499822000712,1.06090778511922,7.18761085729643,4.09155713967476,2.75125967070026,5.04475511352974,1.56612722320141,0.178120191609813,1.55674788536801,464.639175257732,44.6633663366337,877.57281553398,422.14953271028,16.6880733944954,40.0265486725664,7.11574803149606,6.90152671755725,6.6036496350365,6.51007194244604,61.1946308724832,6.00066225165563,5.77515923566879,5.56625766871166,56.1976047904192,5.29826589595376,50.7765363128492,5022.65193370166,4.76492146596859,2384.97409326425,4622.84263959391,9.31909547738693,4.32274881516588,2047.75784753363,8.53303964757709,3.99082969432314,7.8480686695279,40.7740585774059,199.253112033195,42.2709163346614,188.093385214008,75.0190114068441,17.0613382899628,172.730627306273,392.418772563177,70854.0925266904,331.660777385159,3.08552901023891,3.00228013029316,2.96495176848875,0.0147332268370607,298.233438485804,286.465256797583,0.570771513353116,5.33544668587896,53.0601719197708,0.000258682719546742,140.33426183844,0.0252779291553134,49.7747989276139,4.90184696569921,0.0242637075718016,0.468935
12921.875,6242.79835390946,0.034400656,0.134110787172012,6.03305785123967,0.924260355029586,114.221453287197,401.274238227147,481.852551984877,15008.3234244947,0.938189386056191,0.487874360847334,2.59666864961333,73.4721471065441,468.628338614758,722.990388038448,1.09446710715312,7.43187315237839,4.22588549788372,2.89069629041857,5.31187840120098,1.6901778561128,0.202096095224271,2.10730968312082,469.690721649485,45.1485148514852,886.990291262136,426.728971962617,16.8623853211009,40.4601769911504,7.19370078740157,6.97709923664122,6.67591240875912,6.58129496402878,61.8523489932886,6.06622516556291,5.83821656050955,5.62699386503067,56.7664670658683,5.35491329479769,51.3296089385475,5077.34806629834,4.81675392670157,2410.36269430052,4673.09644670051,9.41708542713568,4.3696682464455,2069.95515695067,8.61674008810573,4.03406113537118,7.93304721030043,41.1715481171548,201.244813278008,42.6294820717131,189.961089494163,75.7414448669202,17.2453531598513,174.538745387454,395.667870036101,71530.2491103203,335.123674911661,3.11959044368601,3.03452768729642,2.9967845659164,0.0148913738019169,301.324921135647,289.425981873112,0.576557863501484,5.39250720461095,53.6275071633238,0.000261501416430595,141.671309192201,0.0255476839237057,50.3056300268097,4.95408970976253,0.0245221932114883,0.995542
4171.875,10909.4650205761,0.054400456,0.275539358600583,6.57851239669422,2.45502958579882,131.574394463668,427.326869806094,23.6294896030246,18422.1165279429,0.970124869927159,0.51355003652301,2.8283759666865,78.1233098972418,479.160253508375,741.480954076184,1.12802642918702,7.67613544746036,4.36021385609267,3.03013291013688,5.57900168887221,1.81422848902419,0.226071998838728,2.65787148087363,474.742268041237,45.6336633663366,896.407766990291,431.308411214953,17.0366972477064,40.8938053097345,7.27165354330709,7.05267175572519,6.74817518248175,6.65251798561151,62.510067114094,6.1317880794702,5.90127388535032,5.68773006134969,57.3353293413174,5.41156069364162,51.8826815642458,5132.04419889503,4.86858638743456,2435.75129533679,4723.35025380711,9.51507537688442,4.41658767772512,2092.15246636771,8.70044052863436,4.07729257641921,8.01802575107296,41.5690376569038,203.236514522822,42.9880478087649,191.828793774319,76.4638783269962,17.4293680297398,176.346863468635,398.916967509025,72206.4056939502,338.586572438163,3.15365187713311,3.06677524429967,3.02861736334405,0.0150495207667732,304.416403785489,292.38670694864,0.582344213649852,5.44956772334294,54.1948424068768,0.000264320113314448,143.008356545961,0.0258174386920981,50.8364611260054,5.00633245382586,0.0247806788511749,0.618071
11171.875,3131.68724279835,0.074400256,0.416967930029154,7.12396694214876,3.98579881656805,148.927335640138,453.379501385042,44.4990548204159,21835.9096313912,0.0130905306971904,0.539225712198685,3.06008328375967,82.7744726879394,489.692168401992,759.971520113919,1.16158575122091,7.92039774254233,4.49454221430163,3.16956952985519,5.84612497654344,1.93827912193559,0.250047902453186,3.20843327862644,479.79381443299,46.1188118811881,905.825242718447,435.88785046729,17.2110091743119,41.3274336283186,7.3496062992126,7.12824427480916,6.82043795620438,6.72374100719424,63.1677852348993,6.19735099337748,5.96433121019108,5.74846625766871,57.9041916167665,5.46820809248555,52.4357541899441,5186.74033149171,4.92041884816754,2461.13989637306,4773.60406091371,9.61306532663317,4.46350710900474,2114.34977578475,8.784140969163,4.12052401746725,8.10300429184549,41.9665271966527,205.228215767635,43.3466135458167,193.696498054475,77.1863117870722,17.6133828996283,178.154981549816,402.166064981949,72882.5622775801,342.049469964664,3.18771331058021,3.09902280130293,3.0604501607717,0.0152076677316294,307.507886435331,295.347432024169,0.58813056379822,5.50662824207493,54.7621776504298,0.0002671388101983,144.345403899721,0.0260871934604905,51.3672922252011,5.05857519788918,0.0250391644908616,0.739759
7671.875,7798.35390946502,0.094400056,0.558396501457726,7.66942148760331,5.51656804733728,166.280276816609,479.432132963989,65.3686200378072,25249.7027348395,0.0450260145681582,0.564901387874361,3.29179060083284,87.4256354786371,5.44816659121775,778.462086151655,1.19514507325481,8.1646600376243,4.62887057251058,3.3090061495735,6.11324826421467,2.06232975484698,0.274023806067644,3.75899507637924,484.845360824742,46.6039603960396,915.242718446602,440.467289719626,17.3853211009174,41.7610619469027,7.42755905511811,7.20381679389313,6.89270072992701,6.79496402877698,63.8255033557047,6.26291390728477,6.02738853503185,5.80920245398773,58.4730538922156,5.52485549132948,52.9888268156425,5241.4364640884,4.97225130890052,2486.52849740933,4823.8578680203,9.71105527638191,4.51042654028436,2136.54708520179,8.86784140969163,4.16375545851528,8.18798283261803,42.3640167364017,207.219917012448,43.7051792828685,195.56420233463,77.9087452471483,17.7973977695167,179.963099630996,405.415162454874,73558.71886121,345.512367491166,3.2217747440273,3.13127035830619,3.09228295819936,0.0153658146964856,310.599369085173,298.308157099698,0.593916913946588,5.56368876080692,55.3295128939828,0.000269957507082153,145.682451253482,0.0263569482288828,51.8981233243968,5.11081794195251,0.0252976501305483,0.566175
14671.875,12465.0205761317,0.018400816,0.699825072886297,8.21487603305785,7.04733727810651,183.63321799308,11.8559556786704,86.2381852551985,28663.4958382878,0.0769614984391259,0.590577063550036,3.52349791790601,92.0767982693348,15.9800814848348,796.952652189391,1.22870439528871,8.40892233270626,4.76319893071954,3.44844276929181,6.38037155188591,2.18638038775837,0.297999709682102,4.30955687413205,489.896907216495,47.0891089108911,924.660194174757,445.046728971963,17.5596330275229,42.1946902654867,7.50551181102362,7.2793893129771,6.96496350364963,6.86618705035971,64.4832214765101,6.32847682119205,6.09044585987261,5.86993865030675,59.0419161676647,5.58150289017341,53.5418994413408,5296.13259668508,5.02408376963351,2511.9170984456,4874.1116751269,9.80904522613065,4.55734597156398,2158.74439461883,8.95154185022026,4.20698689956332,8.27296137339056,42.7615062761506,209.211618257261,44.0637450199203,197.431906614786,78.6311787072243,17.9814126394052,181.771217712177,408.664259927798,74234.8754448399,348.975265017668,3.2558361774744,3.16351791530945,3.12411575562701,0.0155239616613419,313.690851735016,301.268882175227,0.599703264094956,5.6207492795389,55.8968481375358,0.000272776203966006,147.019498607242,0.0266267029972752,52.4289544235925,5.16306068601583,0.025556135770235,0.62565
1328.125,4687.24279835391,0.038400616,0.841253644314869,8.7603305785124,8.57810650887574,200.98615916955,37.9085872576177,107.10775047259,32077.288941736,0.108896982310094,0.616252739225712,3.75520523497918,96.7279610600324,26.5119963784518,815.443218227127,1.26226371732261,8.65318462778823,4.89752728892849,3.58787938901012,6.64749483955714,2.31043102066976,0.32197561329656,4.86011867188486,494.948453608247,47.5742574257426,934.077669902913,449.626168224299,17.7339449541284,42.6283185840708,7.58346456692913,7.35496183206107,7.03722627737226,6.93741007194245,65.1409395973154,6.39403973509934,6.15350318471338,5.93067484662577,59.6107784431138,5.63815028901734,54.0949720670391,5350.82872928177,5.07591623036649,2537.30569948187,4924.3654822335,9.9070351758794,4.6042654028436,2180.94170403587,9.0352422907489,4.25021834061135,8.35793991416309,43.1589958158996,211.203319502075,44.4223107569721,199.299610894942,79.3536121673004,18.1654275092937,183.579335793358,411.913357400722,74911.0320284698,352.43816254417,3.2898976109215,3.1957654723127,3.15594855305466,0.0156821086261981,316.782334384858,304.229607250755,0.605489614243323,5.67780979827089,56.4641833810888,0.000275594900849858,148.356545961003,0.0268964577656676,52.9597855227882,5.21530343007916,0.0258146214099217,0.365204
8328.125,9353.90946502058,0.058400416,0.98268221574344,9.30578512396694,10.108875739645,218.339100346021,63.9612188365651,127.977315689981,35491.0820451843,0.140832466181061,0.641928414901388,3.98691255205235,101.37912385073,37.0439112720688,833.933784264863,1.29582303935651,8.8974469228702,5.03185564713745,3.72731600872843,6.91461812722837,2.43448165358116,0.345951516911018,5.41068046963767,10.0520777978531,48.0594059405941,943.495145631068,454.205607476635,17.9082568807339,43.0619469026549,7.66141732283465,7.43053435114504,7.10948905109489,7.00863309352518,65.7986577181208,6.45960264900662,6.21656050955414,5.99141104294478,60.1796407185629,5.69479768786127,54.6480446927374,5405.52486187845,5.12774869109948,2562.69430051813,4974.6192893401,10.0050251256281,4.65118483412322,2203.13901345291,9.11894273127753,4.29344978165939,8.44291845493562,43.5564853556485,213.195020746888,44.7808764940239,201.167315175097,80.0760456273764,18.3494423791822,185.387453874539,415.162454873646,75587.1886120996,355.901060070671,3.3239590443686,3.22801302931596,3.18778135048232,0.0158402555910543,319.8738170347,307.190332326284,0.611275964391691,5.73487031700288,57.0315186246418,0.000278413597733711,149.693593314763,0.0271662125340599,53.4906166219839,5.26754617414248,0.0260731070496084,0.55569
4828.125,14020.5761316872,0.078400216,0.0157725947521866,9.85123966942149,11.6396449704142,235.692041522491,90.0138504155125,148.846880907372,38904.8751486326,0.172767950052029,0.667604090577064,4.21861986912552,106.030286641428,47.5758261656858,852.424350302599,1.3293823613904,9.14170921795216,5.1661840053464,3.86675262844674,7.18174141489961,2.55853228649255,0.369927420525475,5.96124226739048,15.1036241896057,48.5445544554455,952.912621359223,458.785046728972,18.0825688073394,43.4955752212389,7.73937007874016,7.50610687022901,7.18175182481752,7.07985611510791,66.4563758389262,6.52516556291391,6.27961783439491,6.0521472392638,60.748502994012,5.7514450867052,55.2011173184357,5460.22099447514,5.17958115183246,2588.0829015544,5024.8730964467,10.1030150753769,4.69810426540284,2225.33632286995,9.20264317180617,4.33668122270742,8.52789699570815,43.9539748953975,215.186721991701,45.1394422310757,203.035019455253,80.7984790874525,18.5334572490706,187.19557195572,418.41155234657,76263.3451957295,359.363957597173,3.3580204778157,3.26026058631922,3.21961414790997,0.0159984025559105,322.965299684543,310.151057401813,0.617062314540059,5.79193083573487,57.5988538681948,0.000281232294617564,151.030640668524,0.0274359673024523,54.0214477211796,5.3197889182058,0.026331592689295,0.853884
11828.125,2094.65020576132,0.098400016,0.157201166180758,4.44628099173554,13.1704142011834,253.044982698962,116.06648199446,169.716446124764,42318.6682520809,0.204703433922997,0.693279766252739,4.45032718619869,110.681449432125,58.1077410593029,870.914916340335,1.3629416834243,9.38597151303413,5.30051236355536,4.00618924816505,7.44886470257084,2.68258291940394,0.393903324139933,6.51180406514329,20.1551705813583,49.029702970297,962.330097087379,463.364485981308,18.256880733945,43.929203539823,7.81732283464567,7.58167938931298,7.25401459854015,7.15107913669065,67.1140939597315,6.59072847682119,6.34267515923567,6.11288343558282,61.3173652694611,5.80809248554913,55.7541899441341,5514.91712707182,5.23141361256545,2613.47150259067,5075.1269035533,10.2010050251256,4.74502369668246,2247.533632287,9.2863436123348,4.37991266375546,8.61287553648069,44.3514644351464,217.178423236515,45.4980079681275,204.902723735409,81.5209125475285,18.7174721189591,189.0036900369,421.660649819495,76939.5017793594,362.826855123675,3.3920819112628,3.29250814332248,3.25144694533762,0.0161565495207668,326.056782334385,313.111782477341,0.622848664688427,5.84899135446686,58.1661891117478,0.000284050991501416,152.367688022284,0.0277057220708447,54.5522788203753,5.37203166226913,0.0265900783289817,0.876638
3078.125,6761.31687242798,0.003200968,0.298629737609329,4.99173553719008,14.7011834319527,270.397923875433,142.119113573407,190.586011342155,45732.4613555291,0.236638917793965,0.718955441928415,4.68203450327186,115.332612222823,68.6396559529199,889.40548237807,1.3965010054582,9.6302338081161,5.43484072176431,4.14562586788336,7.71598799024207,2.80663355231533,0.417879227754391,7.0623658628961,25.2067169731109,49.5148514851485,971.747572815534,467.943925233645,18.4311926605505,44.3628318584071,7.89527559055118,7.65725190839695,7.32627737226277,7.22230215827338,67.7718120805369,6.65629139072848,6.40573248407643,6.17361963190184,61.8862275449102,5.86473988439306,56.3072625698324,5569.61325966851,5.28324607329843,2638.86010362694,5125.3807106599,10.2989949748744,4.79194312796209,2269.73094170404,9.37004405286344,4.42314410480349,8.69785407725322,44.7489539748954,219.170124481328,45.8565737051793,206.770428015564,82.2433460076046,18.9014869888476,190.811808118081,424.909747292419,77615.6583629893,366.289752650177,3.4261433447099,3.32475570032573,3.28327974276527,0.016314696485623,329.148264984227,316.07250755287,0.628635014836795,5.90605187319885,58.7335243553009,0.000286869688385269,153.704735376045,0.0279754768392371,55.0831099195711,5.42427440633245,0.0268485639686684,0.809899
10078.125,11427.9835390947,0.023200768,0.440058309037901,5.53719008264463,16.2319526627219,287.750865051903,168.171745152355,211.455576559546,49146.2544589774,0.268574401664932,0.744631117604091,4.91374182034503,119.983775013521,79.1715708465369,907.896048415806,1.4300603274921,9.87449610319807,5.56916907997327,4.28506248760167,7.9831112779133,2.93068418522673,0.441855131368849,7.61292766064891,30.2582633648634,1.00480345064209,981.165048543689,472.523364485981,18.605504587156,44.7964601769911,7.97322834645669,7.73282442748092,7.3985401459854,7.29352517985612,68.4295302013423,6.72185430463576,6.4687898089172,6.23435582822086,62.4550898203593,5.92138728323699,56.8603351955307,5624.30939226519,5.33507853403141,2664.24870466321,5175.6345177665,10.3969849246231,4.83886255924171,2291.92825112108,9.45374449339207,4.46637554585153,8.78283261802575,45.1464435146443,221.161825726141,46.2151394422311,208.63813229572,82.9657794676806,19.0855018587361,192.619926199262,428.158844765343,78291.8149466192,369.752650176678,3.460204778157,3.35700325732899,3.31511254019293,0.0164728434504792,332.239747634069,319.033232628399,0.634421364985163,5.96311239193084,59.3008595988539,0.000289688385269122,155.041782729805,0.0282452316076294,55.6139410187668,5.47651715039578,0.0271070496083551,0.697199
6578.125,3650.20576131687,0.043200568,0.581486880466472,6.08264462809917,17.7627218934911,11.1245674740484,194.224376731302,232.325141776938,52560.0475624257,0.3005098855359,0.770306793279766,5.1454491374182,124.634937804218,89.7034857401539,926.386614453542,1.463619649526,10.11875839828,5.70349743818222,4.42449910731998,8.25023456558454,3.05473481813812,0.465831034983307,8.16348945840172,35.309809756616,1.48995196549358,990.582524271845,477.102803738318,18.7798165137615,45.2300884955752,8.05118110236221,7.80839694656489,7.47080291970803,7.36474820143885,69.0872483221477,6.78741721854305,6.53184713375796,6.29509202453988,63.0239520958084,5.97803468208093,57.4134078212291,5679.00552486188,5.3869109947644,2689.63730569948,5225.8883248731,10.4949748743719,4.88578199052133,2314.12556053812,9.53744493392071,4.50960698689956,8.86781115879828,45.5439330543933,223.153526970954,46.5737051792829,210.505836575875,83.6882129277567,19.2695167286245,194.428044280443,431.407942238267,78967.9715302491,373.21554770318,3.4942662116041,3.38925081433225,3.34694533762058,0.0166309904153355,335.331230283912,321.993957703927,0.640207715133531,6.02017291066282,59.8681948424069,0.000292507082152975,156.378830083565,0.0285149863760218,56.1447721179625,5.5287598944591,0.0273655352480418,0.601205
